run_id,scenario_id,scheduler_name,seed,metric,dimension,value,unit
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,simulation_duration,,20000.0,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,total_requests,,90.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,assigned_requests,,90.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,completed_requests,,90.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,rejected_requests,,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadlines_met,,90.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_misses,,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,useful_valid_predictions,,89.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,correct_predictions,,89.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_satisfaction_rate,,1.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,useful_goodput,,4.45,requests_per_second
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,mean_end_to_end_latency,,0.6205993326439306,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,p95_end_to_end_latency,,0.6150155000000268,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,actual_prediction_accuracy,,0.9888888888888889,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,total_estimated_energy,,55.351395000000004,normalized_units
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,estimated_energy_per_completed_request,,0.6150155,normalized_units_per_request
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_busy_time,edge-server,0.0,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_utilization,edge-server,0.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_busy_time,gateway,0.0,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_utilization,gateway,0.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_busy_time,mobile,55.3513949999724,ms
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,device_utilization,mobile,0.0027675697499986197,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_count,logistic-regression-v1,90.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_percentage,logistic-regression-v1,100.0,percent
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_count,mlp-v1,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_percentage,mlp-v1,0.0,percent
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_count,random-forest-v1,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,model_selection_percentage,random-forest-v1,0.0,percent
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_count,network_delay,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_rate,network_delay,0.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_count,queue_delay,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_rate,queue_delay,0.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_count,inference_time,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_rate,inference_time,0.0,ratio
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_count,incorrect_static_estimate,0.0,requests
ablation-bursty-edgeweaver_no_model_switching-seed-3,bursty,edgeweaver_no_model_switching,3,deadline_miss_cause_rate,incorrect_static_estimate,0.0,ratio
